# ----------------------------------------
# Todos os dados do website
# Dispositivos
# 20131225-20180228
# ----------------------------------------

dispositivo,usuarios,novos-usuarios,sessoes,tr,ps,dmds,taxa-de-conversao-de-meta,conclusao-de-meta,valor-da-meta
Apple iPhone,746,743,1116,"59,68%","3,44",00:02:19,"0,00%",0,"R$ 0,00"
Apple iPad,115,119,175,"48,57%","6,49",00:03:00,"0,00%",0,"R$ 0,00"
(not set),114,114,162,"69,14%","3,51",00:02:21,"0,00%",0,"R$ 0,00"
Samsung SM-J500M Galaxy J5,66,67,86,"56,98%","4,80",00:02:34,"0,00%",0,"R$ 0,00"
Motorola XT1033 Moto G,45,44,60,"73,33%","2,43",00:01:11,"0,00%",0,"R$ 0,00"
Motorola Moto G (4) Moto G4,34,34,46,"67,39%","3,11",00:01:38,"0,00%",0,"R$ 0,00"
Motorola MotoG3,33,33,51,"52,94%","5,08",00:06:42,"0,00%",0,"R$ 0,00"
Motorola XT1032 Moto G,32,32,42,"45,24%","5,69",00:04:30,"0,00%",0,"R$ 0,00"
Apple iPhone 5s,30,30,33,"63,64%","1,76",00:00:39,"0,00%",0,"R$ 0,00"
Motorola XT1068 Moto G (2nd Gen),29,29,38,"63,16%","2,37",00:03:30,"0,00%",0,"R$ 0,00"
Total,2448,2447,3456,"60,71%","3,74",00:02:24,"0,00%",0,"R$ 0,00"

data,acessos
26/10/2017,8
27/10/2017,4
28/10/2017,5
29/10/2017,2
30/10/2017,5
31/10/2017,6
01/11/2017,3
02/11/2017,1
03/11/2017,3
04/11/2017,1
05/11/2017,1
06/11/2017,3
07/11/2017,2
08/11/2017,0
09/11/2017,5
10/11/2017,9
11/11/2017,1
12/11/2017,4
13/11/2017,1
14/11/2017,2
15/11/2017,2
16/11/2017,1
17/11/2017,5
18/11/2017,2
19/11/2017,1
20/11/2017,3
21/11/2017,3
22/11/2017,10
23/11/2017,4
24/11/2017,5
25/11/2017,4
26/11/2017,6
27/11/2017,4
28/11/2017,2
29/11/2017,3
30/11/2017,2
01/12/2017,2
02/12/2017,3
03/12/2017,3
04/12/2017,6
05/12/2017,5
06/12/2017,7
07/12/2017,11
08/12/2017,4
09/12/2017,3
10/12/2017,2
11/12/2017,5
12/12/2017,6
13/12/2017,6
14/12/2017,2
15/12/2017,3
16/12/2017,3
17/12/2017,5
18/12/2017,0
19/12/2017,2
20/12/2017,4
21/12/2017,3
22/12/2017,1
23/12/2017,0
24/12/2017,0
25/12/2017,2
26/12/2017,0
27/12/2017,2
28/12/2017,1
29/12/2017,1
30/12/2017,1
31/12/2017,1
01/01/2018,3
02/01/2018,2
03/01/2018,4
04/01/2018,0
05/01/2018,9
06/01/2018,0
07/01/2018,2
08/01/2018,1
09/01/2018,0
10/01/2018,2
11/01/2018,1
12/01/2018,3
13/01/2018,4
14/01/2018,1
15/01/2018,2
16/01/2018,1
17/01/2018,8
18/01/2018,4
19/01/2018,1
20/01/2018,4
21/01/2018,1
22/01/2018,2
23/01/2018,1
24/01/2018,5
25/01/2018,2
26/01/2018,3
27/01/2018,7
28/01/2018,1
29/01/2018,3
30/01/2018,4
31/01/2018,1
01/02/2018,10
02/02/2018,3
03/02/2018,1
04/02/2018,1
05/02/2018,7
06/02/2018,5
07/02/2018,0
08/02/2018,1
09/02/2018,4
10/02/2018,1
11/02/2018,1
12/02/2018,2
13/02/2018,0
14/02/2018,0
15/02/2018,3
16/02/2018,2
17/02/2018,0
18/02/2018,3
19/02/2018,7
20/02/2018,5
21/02/2018,2
22/02/2018,6
23/02/2018,8
24/02/2018,2
25/02/2018,2
26/02/2018,6
27/02/2018,5
28/02/2018,4
,3.108
